"Date","depth_mid","var_aeme","depth_from","depth_to","value","lake"
2018-01-09,NA,"HYD_ctrbuy",NA,NA,2,"Wainamu"
2018-03-20,NA,"HYD_ctrbuy",NA,NA,5.69516276476589,"Wainamu"
2018-05-08,NA,"HYD_ctrbuy",NA,NA,2.33973705970622,"Wainamu"
2018-06-14,NA,"HYD_ctrbuy",NA,NA,5.03722182374455,"Wainamu"
2018-09-03,NA,"HYD_ctrbuy",NA,NA,4.95673884655431,"Wainamu"
2018-11-29,NA,"HYD_ctrbuy",NA,NA,3.47252747898196,"Wainamu"
2019-01-31,NA,"HYD_ctrbuy",NA,NA,4.17780256638576,"Wainamu"
2019-02-21,NA,"HYD_ctrbuy",NA,NA,5.6260096439001,"Wainamu"
2019-04-05,NA,"HYD_ctrbuy",NA,NA,7.07081702558571,"Wainamu"
2019-05-21,NA,"HYD_ctrbuy",NA,NA,6.34133492381765,"Wainamu"
2019-08-07,NA,"HYD_ctrbuy",NA,NA,3.13184183437159,"Wainamu"
2019-09-20,NA,"HYD_ctrbuy",NA,NA,4.34986997030682,"Wainamu"
2019-10-29,NA,"HYD_ctrbuy",NA,NA,2.80782488522046,"Wainamu"
2019-12-11,NA,"HYD_ctrbuy",NA,NA,4.08281341659751,"Wainamu"
2020-01-24,NA,"HYD_ctrbuy",NA,NA,4.9451121035003,"Wainamu"
2020-03-04,NA,"HYD_ctrbuy",NA,NA,7.18111101217752,"Wainamu"
2020-06-11,NA,"HYD_ctrbuy",NA,NA,1.79395606521611,"Wainamu"
2020-07-06,NA,"HYD_ctrbuy",NA,NA,0.969172647374201,"Wainamu"
2020-09-01,NA,"HYD_ctrbuy",NA,NA,7.72414411000133,"Wainamu"
2020-10-08,NA,"HYD_ctrbuy",NA,NA,3.28371007703671,"Wainamu"
2020-11-10,NA,"HYD_ctrbuy",NA,NA,5.63204923880842,"Wainamu"
2020-12-09,NA,"HYD_ctrbuy",NA,NA,7.1279593069847,"Wainamu"
2021-01-20,NA,"HYD_ctrbuy",NA,NA,7.46185091567426,"Wainamu"
2021-02-25,NA,"HYD_ctrbuy",NA,NA,7.49285922916011,"Wainamu"
2021-03-08,NA,"HYD_ctrbuy",NA,NA,9.48756981331095,"Wainamu"
2021-04-08,NA,"HYD_ctrbuy",NA,NA,6.87806690860198,"Wainamu"
2021-05-11,NA,"HYD_ctrbuy",NA,NA,4.24073022875438,"Wainamu"
2021-06-10,NA,"HYD_ctrbuy",NA,NA,3.18175112714201,"Wainamu"
2021-07-19,NA,"HYD_ctrbuy",NA,NA,0.99973661234027,"Wainamu"
2021-08-09,NA,"HYD_ctrbuy",NA,NA,3.5412689873392,"Wainamu"
2021-11-16,NA,"HYD_ctrbuy",NA,NA,7.08433703510097,"Wainamu"
2021-12-06,NA,"HYD_ctrbuy",NA,NA,4.17566428051548,"Wainamu"
2022-01-11,NA,"HYD_ctrbuy",NA,NA,4.27947531793162,"Wainamu"
2022-02-03,NA,"HYD_ctrbuy",NA,NA,5.29191348254589,"Wainamu"
2022-03-01,NA,"HYD_ctrbuy",NA,NA,6.17111089574543,"Wainamu"
2022-04-05,NA,"HYD_ctrbuy",NA,NA,6.49335674043464,"Wainamu"
2022-05-04,NA,"HYD_ctrbuy",NA,NA,7.89316447713462,"Wainamu"
2022-06-15,NA,"HYD_ctrbuy",NA,NA,1.77682279542155,"Wainamu"
2022-07-07,NA,"HYD_ctrbuy",NA,NA,3.59849072045472,"Wainamu"
1988-09-30,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1988-11-24,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1989-03-08,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1989-05-21,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1989-11-21,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1990-02-21,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1990-11-29,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1991-02-15,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1991-11-20,NA,"HYD_epidep",NA,NA,5,"Wainamu"
1992-03-06,NA,"HYD_epidep",NA,NA,10,"Wainamu"
1992-11-19,NA,"HYD_epidep",NA,NA,10,"Wainamu"
1993-06-03,NA,"HYD_epidep",NA,NA,0.5,"Wainamu"
1993-08-31,NA,"HYD_epidep",NA,NA,0,"Wainamu"
1993-11-16,NA,"HYD_epidep",NA,NA,1.65061566933048,"Wainamu"
1994-02-24,NA,"HYD_epidep",NA,NA,1.5286217774334,"Wainamu"
1994-08-24,NA,"HYD_epidep",NA,NA,0.5,"Wainamu"
1995-02-15,NA,"HYD_epidep",NA,NA,3.69243821624585,"Wainamu"
1995-11-22,NA,"HYD_epidep",NA,NA,3.74991247601016,"Wainamu"
1996-02-26,NA,"HYD_epidep",NA,NA,3.75378787328596,"Wainamu"
1996-08-30,NA,"HYD_epidep",NA,NA,2.06605515471922,"Wainamu"
1996-11-21,NA,"HYD_epidep",NA,NA,7,"Wainamu"
1997-02-13,NA,"HYD_epidep",NA,NA,6.4817375352693,"Wainamu"
1997-08-26,NA,"HYD_epidep",NA,NA,2.48614251969728,"Wainamu"
1997-11-19,NA,"HYD_epidep",NA,NA,0,"Wainamu"
1998-02-16,NA,"HYD_epidep",NA,NA,2.73375841838914,"Wainamu"
1998-08-13,NA,"HYD_epidep",NA,NA,8,"Wainamu"
1998-11-09,NA,"HYD_epidep",NA,NA,6.97700644704047,"Wainamu"
1999-02-22,NA,"HYD_epidep",NA,NA,2.78441136593492,"Wainamu"
1999-11-29,NA,"HYD_epidep",NA,NA,3.93034746455535,"Wainamu"
2000-02-03,NA,"HYD_epidep",NA,NA,6.85692110399679,"Wainamu"
2000-12-18,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2001-05-08,NA,"HYD_epidep",NA,NA,0.83565403151457,"Wainamu"
2001-09-26,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2001-11-28,NA,"HYD_epidep",NA,NA,4.88706508311226,"Wainamu"
2002-02-18,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2002-08-28,NA,"HYD_epidep",NA,NA,2.71237950610046,"Wainamu"
2003-03-06,NA,"HYD_epidep",NA,NA,4.49261626812882,"Wainamu"
2003-11-20,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2004-02-26,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2004-08-20,NA,"HYD_epidep",NA,NA,0.5,"Wainamu"
2004-10-29,NA,"HYD_epidep",NA,NA,1,"Wainamu"
2004-11-25,NA,"HYD_epidep",NA,NA,1.91272483058108,"Wainamu"
2005-01-18,NA,"HYD_epidep",NA,NA,0.913597193397252,"Wainamu"
2005-02-10,NA,"HYD_epidep",NA,NA,3.12393658494098,"Wainamu"
2005-03-17,NA,"HYD_epidep",NA,NA,4.85859422782727,"Wainamu"
2005-04-21,NA,"HYD_epidep",NA,NA,9.2984446131995,"Wainamu"
2005-05-20,NA,"HYD_epidep",NA,NA,2.95423633104142,"Wainamu"
2005-11-24,NA,"HYD_epidep",NA,NA,3.6478327576219,"Wainamu"
2006-01-10,NA,"HYD_epidep",NA,NA,8.92222828386677,"Wainamu"
2006-02-16,NA,"HYD_epidep",NA,NA,9.08193280409983,"Wainamu"
2006-04-21,NA,"HYD_epidep",NA,NA,4.29214653998255,"Wainamu"
2006-05-30,NA,"HYD_epidep",NA,NA,1.49711031479943,"Wainamu"
2006-09-01,NA,"HYD_epidep",NA,NA,1.33892016432849,"Wainamu"
2006-11-22,NA,"HYD_epidep",NA,NA,9.49727804558413,"Wainamu"
2007-01-16,NA,"HYD_epidep",NA,NA,1.10022144064186,"Wainamu"
2007-02-12,NA,"HYD_epidep",NA,NA,3.10140113222464,"Wainamu"
2007-04-03,NA,"HYD_epidep",NA,NA,3.38949878698997,"Wainamu"
2007-05-22,NA,"HYD_epidep",NA,NA,1.22320303219755,"Wainamu"
2007-10-30,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2007-12-13,NA,"HYD_epidep",NA,NA,1.55261607194512,"Wainamu"
2008-01-10,NA,"HYD_epidep",NA,NA,0.901847923665632,"Wainamu"
2008-02-26,NA,"HYD_epidep",NA,NA,5.74247999856457,"Wainamu"
2008-04-02,NA,"HYD_epidep",NA,NA,6.1461977428244,"Wainamu"
2008-09-05,NA,"HYD_epidep",NA,NA,4.46471980218423,"Wainamu"
2008-11-26,NA,"HYD_epidep",NA,NA,3.69807027235081,"Wainamu"
2009-01-15,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2009-02-25,NA,"HYD_epidep",NA,NA,4.04299412314618,"Wainamu"
2009-04-15,NA,"HYD_epidep",NA,NA,1.42425695852593,"Wainamu"
2009-08-19,NA,"HYD_epidep",NA,NA,1.30171474656404,"Wainamu"
2009-11-25,NA,"HYD_epidep",NA,NA,0.612049384864855,"Wainamu"
2010-03-03,NA,"HYD_epidep",NA,NA,3.7178852179749,"Wainamu"
2010-04-26,NA,"HYD_epidep",NA,NA,1.82250805694526,"Wainamu"
2010-11-24,NA,"HYD_epidep",NA,NA,4.67678077314492,"Wainamu"
2011-01-26,NA,"HYD_epidep",NA,NA,4.35198431035401,"Wainamu"
2011-03-04,NA,"HYD_epidep",NA,NA,3.83802791213684,"Wainamu"
2011-04-13,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2011-08-24,NA,"HYD_epidep",NA,NA,3.46559653972955,"Wainamu"
2011-11-23,NA,"HYD_epidep",NA,NA,7.9675493792215,"Wainamu"
2012-01-11,NA,"HYD_epidep",NA,NA,5.07411126035581,"Wainamu"
2012-02-29,NA,"HYD_epidep",NA,NA,3.69037979400199,"Wainamu"
2012-04-11,NA,"HYD_epidep",NA,NA,3.30800978182319,"Wainamu"
2012-05-23,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2012-08-22,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2012-11-15,NA,"HYD_epidep",NA,NA,5.17175423969059,"Wainamu"
2013-01-16,NA,"HYD_epidep",NA,NA,5.45932176571611,"Wainamu"
2013-03-13,NA,"HYD_epidep",NA,NA,3.28713498979912,"Wainamu"
2013-04-10,NA,"HYD_epidep",NA,NA,8.78515853761385,"Wainamu"
2014-08-27,NA,"HYD_epidep",NA,NA,4.47788743997053,"Wainamu"
2015-02-18,NA,"HYD_epidep",NA,NA,3.88126427948145,"Wainamu"
2015-11-10,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2016-02-25,NA,"HYD_epidep",NA,NA,5.20859748642282,"Wainamu"
2017-02-21,NA,"HYD_epidep",NA,NA,8.12646117217675,"Wainamu"
2017-08-16,NA,"HYD_epidep",NA,NA,9,"Wainamu"
2017-11-13,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2018-01-09,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2018-03-20,NA,"HYD_epidep",NA,NA,5.08531851330079,"Wainamu"
2018-11-29,NA,"HYD_epidep",NA,NA,1.57179400006029,"Wainamu"
2019-01-31,NA,"HYD_epidep",NA,NA,1,"Wainamu"
2019-02-21,NA,"HYD_epidep",NA,NA,3.4129329111141,"Wainamu"
2019-04-05,NA,"HYD_epidep",NA,NA,5.96398828091551,"Wainamu"
2019-09-20,NA,"HYD_epidep",NA,NA,0.5,"Wainamu"
2019-10-29,NA,"HYD_epidep",NA,NA,0,"Wainamu"
2019-12-11,NA,"HYD_epidep",NA,NA,2.22654556455285,"Wainamu"
2020-01-24,NA,"HYD_epidep",NA,NA,8.30636365008463,"Wainamu"
2020-03-04,NA,"HYD_epidep",NA,NA,4.86032200240891,"Wainamu"
2020-10-08,NA,"HYD_epidep",NA,NA,3.44274197285145,"Wainamu"
2020-11-10,NA,"HYD_epidep",NA,NA,5.46988482661152,"Wainamu"
2020-12-09,NA,"HYD_epidep",NA,NA,7.02950453218883,"Wainamu"
2021-01-20,NA,"HYD_epidep",NA,NA,5.1258185189349,"Wainamu"
2021-02-25,NA,"HYD_epidep",NA,NA,6.54844905372056,"Wainamu"
2021-03-08,NA,"HYD_epidep",NA,NA,8.72235019600187,"Wainamu"
2021-04-08,NA,"HYD_epidep",NA,NA,9.82907239663097,"Wainamu"
2021-11-16,NA,"HYD_epidep",NA,NA,6.54461660087195,"Wainamu"
2021-12-06,NA,"HYD_epidep",NA,NA,6.83333219732913,"Wainamu"
2022-01-11,NA,"HYD_epidep",NA,NA,0.668992348477543,"Wainamu"
2022-02-03,NA,"HYD_epidep",NA,NA,3.41283220852816,"Wainamu"
2022-03-01,NA,"HYD_epidep",NA,NA,3.89059947962289,"Wainamu"
2022-04-05,NA,"HYD_epidep",NA,NA,6.92359441108032,"Wainamu"
1988-09-30,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1988-11-24,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1989-03-08,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1989-05-21,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1989-11-21,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1990-02-21,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1990-11-29,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1991-02-15,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1991-11-20,NA,"HYD_hypdep",NA,NA,5,"Wainamu"
1992-03-06,NA,"HYD_hypdep",NA,NA,10,"Wainamu"
1992-11-19,NA,"HYD_hypdep",NA,NA,10,"Wainamu"
1993-06-03,NA,"HYD_hypdep",NA,NA,0.5,"Wainamu"
1993-08-31,NA,"HYD_hypdep",NA,NA,0.557059434504657,"Wainamu"
1993-11-16,NA,"HYD_hypdep",NA,NA,1.79254851909567,"Wainamu"
1994-02-24,NA,"HYD_hypdep",NA,NA,7,"Wainamu"
1994-08-24,NA,"HYD_hypdep",NA,NA,0.5,"Wainamu"
1995-02-15,NA,"HYD_hypdep",NA,NA,5.35303370896598,"Wainamu"
1995-11-22,NA,"HYD_hypdep",NA,NA,5.41202167849975,"Wainamu"
1996-02-26,NA,"HYD_hypdep",NA,NA,6,"Wainamu"
1996-08-30,NA,"HYD_hypdep",NA,NA,2.06605515471922,"Wainamu"
1996-11-21,NA,"HYD_hypdep",NA,NA,7,"Wainamu"
1997-02-13,NA,"HYD_hypdep",NA,NA,8.46023353743456,"Wainamu"
1997-08-26,NA,"HYD_hypdep",NA,NA,2.48614251969728,"Wainamu"
1997-11-19,NA,"HYD_hypdep",NA,NA,1.34455363091017,"Wainamu"
1998-02-16,NA,"HYD_hypdep",NA,NA,8,"Wainamu"
1998-08-13,NA,"HYD_hypdep",NA,NA,8,"Wainamu"
1998-11-09,NA,"HYD_hypdep",NA,NA,7.69816643947547,"Wainamu"
1999-02-22,NA,"HYD_hypdep",NA,NA,7.25174688611271,"Wainamu"
1999-11-29,NA,"HYD_hypdep",NA,NA,5.4111799066103,"Wainamu"
2000-02-03,NA,"HYD_hypdep",NA,NA,8.46589908712549,"Wainamu"
2000-12-18,NA,"HYD_hypdep",NA,NA,5.89354051074776,"Wainamu"
2001-05-08,NA,"HYD_hypdep",NA,NA,1.21652108640721,"Wainamu"
2001-09-26,NA,"HYD_hypdep",NA,NA,2.82194711489867,"Wainamu"
2001-11-28,NA,"HYD_hypdep",NA,NA,6.91938287576578,"Wainamu"
2002-02-18,NA,"HYD_hypdep",NA,NA,2.24280876310259,"Wainamu"
2002-08-28,NA,"HYD_hypdep",NA,NA,2.71237950610046,"Wainamu"
2003-03-06,NA,"HYD_hypdep",NA,NA,4.49261626812882,"Wainamu"
2003-11-20,NA,"HYD_hypdep",NA,NA,2.81517313464191,"Wainamu"
2004-02-26,NA,"HYD_hypdep",NA,NA,1.14594190671253,"Wainamu"
2004-08-20,NA,"HYD_hypdep",NA,NA,0.5,"Wainamu"
2004-10-29,NA,"HYD_hypdep",NA,NA,2.98069622078216,"Wainamu"
2004-11-25,NA,"HYD_hypdep",NA,NA,3.40206375804317,"Wainamu"
2005-01-18,NA,"HYD_hypdep",NA,NA,4.48710159576211,"Wainamu"
2005-02-10,NA,"HYD_hypdep",NA,NA,9.6452234432891,"Wainamu"
2005-03-17,NA,"HYD_hypdep",NA,NA,7,"Wainamu"
2005-04-21,NA,"HYD_hypdep",NA,NA,11.6039376309598,"Wainamu"
2005-05-20,NA,"HYD_hypdep",NA,NA,2.95423633104142,"Wainamu"
2005-11-24,NA,"HYD_hypdep",NA,NA,6.79511362279402,"Wainamu"
2006-01-10,NA,"HYD_hypdep",NA,NA,11.7649527828448,"Wainamu"
2006-02-16,NA,"HYD_hypdep",NA,NA,11.60711194195,"Wainamu"
2006-04-21,NA,"HYD_hypdep",NA,NA,5.38584400898438,"Wainamu"
2006-05-30,NA,"HYD_hypdep",NA,NA,1.49711031479943,"Wainamu"
2006-09-01,NA,"HYD_hypdep",NA,NA,1.65420282502249,"Wainamu"
2006-11-22,NA,"HYD_hypdep",NA,NA,9.49727804558413,"Wainamu"
2007-01-16,NA,"HYD_hypdep",NA,NA,5.49725679934231,"Wainamu"
2007-02-12,NA,"HYD_hypdep",NA,NA,8.05024007586416,"Wainamu"
2007-04-03,NA,"HYD_hypdep",NA,NA,3.38949878698997,"Wainamu"
2007-05-22,NA,"HYD_hypdep",NA,NA,1.65482150301195,"Wainamu"
2007-10-30,NA,"HYD_hypdep",NA,NA,2.66362005358807,"Wainamu"
2007-12-13,NA,"HYD_hypdep",NA,NA,5.37804970870184,"Wainamu"
2008-01-10,NA,"HYD_hypdep",NA,NA,7.40354442336464,"Wainamu"
2008-02-26,NA,"HYD_hypdep",NA,NA,9.17733259956521,"Wainamu"
2008-04-02,NA,"HYD_hypdep",NA,NA,9.76396469537084,"Wainamu"
2008-09-05,NA,"HYD_hypdep",NA,NA,4.46471980218423,"Wainamu"
2008-11-26,NA,"HYD_hypdep",NA,NA,5.88884947095551,"Wainamu"
2009-01-15,NA,"HYD_hypdep",NA,NA,7.20528368516477,"Wainamu"
2009-02-25,NA,"HYD_hypdep",NA,NA,8.90522660948525,"Wainamu"
2009-04-15,NA,"HYD_hypdep",NA,NA,1.42425695852593,"Wainamu"
2009-08-19,NA,"HYD_hypdep",NA,NA,1.70090462325963,"Wainamu"
2009-11-25,NA,"HYD_hypdep",NA,NA,2.1628505455166,"Wainamu"
2010-03-03,NA,"HYD_hypdep",NA,NA,7.95464042124445,"Wainamu"
2010-04-26,NA,"HYD_hypdep",NA,NA,3.06747859830569,"Wainamu"
2010-11-24,NA,"HYD_hypdep",NA,NA,6.04447718444869,"Wainamu"
2011-01-26,NA,"HYD_hypdep",NA,NA,7.71978529209387,"Wainamu"
2011-03-04,NA,"HYD_hypdep",NA,NA,8.28256661119687,"Wainamu"
2011-04-13,NA,"HYD_hypdep",NA,NA,1.32655667501962,"Wainamu"
2011-08-24,NA,"HYD_hypdep",NA,NA,3.46559653972955,"Wainamu"
2011-11-23,NA,"HYD_hypdep",NA,NA,10.1681780389707,"Wainamu"
2012-01-11,NA,"HYD_hypdep",NA,NA,6.18568743303868,"Wainamu"
2012-02-29,NA,"HYD_hypdep",NA,NA,5.49758837100799,"Wainamu"
2012-04-11,NA,"HYD_hypdep",NA,NA,3.30800978182319,"Wainamu"
2012-05-23,NA,"HYD_hypdep",NA,NA,0.627614271278651,"Wainamu"
2012-08-22,NA,"HYD_hypdep",NA,NA,1.77637792595681,"Wainamu"
2012-11-15,NA,"HYD_hypdep",NA,NA,5.92361279563123,"Wainamu"
2013-01-16,NA,"HYD_hypdep",NA,NA,7.37875995873825,"Wainamu"
2013-03-13,NA,"HYD_hypdep",NA,NA,8.23769908958275,"Wainamu"
2013-04-10,NA,"HYD_hypdep",NA,NA,10.337184306531,"Wainamu"
2014-08-27,NA,"HYD_hypdep",NA,NA,4.47788743997053,"Wainamu"
2015-02-18,NA,"HYD_hypdep",NA,NA,7.80508590181194,"Wainamu"
2015-11-10,NA,"HYD_hypdep",NA,NA,4.7895553004987,"Wainamu"
2016-02-25,NA,"HYD_hypdep",NA,NA,8.51182945141099,"Wainamu"
2017-02-21,NA,"HYD_hypdep",NA,NA,8.12646117217675,"Wainamu"
2017-08-16,NA,"HYD_hypdep",NA,NA,9,"Wainamu"
2017-11-13,NA,"HYD_hypdep",NA,NA,2.62348823111688,"Wainamu"
2018-01-09,NA,"HYD_hypdep",NA,NA,4.41574729417078,"Wainamu"
2018-03-20,NA,"HYD_hypdep",NA,NA,7.17230584047192,"Wainamu"
2018-11-29,NA,"HYD_hypdep",NA,NA,5.65332936629649,"Wainamu"
2019-01-31,NA,"HYD_hypdep",NA,NA,6.44730336224345,"Wainamu"
2019-02-21,NA,"HYD_hypdep",NA,NA,8.0393085016526,"Wainamu"
2019-04-05,NA,"HYD_hypdep",NA,NA,8.97246050649119,"Wainamu"
2019-09-20,NA,"HYD_hypdep",NA,NA,0.5,"Wainamu"
2019-10-29,NA,"HYD_hypdep",NA,NA,0.734224966910918,"Wainamu"
2019-12-11,NA,"HYD_hypdep",NA,NA,6.64824925786832,"Wainamu"
2020-01-24,NA,"HYD_hypdep",NA,NA,9.90328125127824,"Wainamu"
2020-03-04,NA,"HYD_hypdep",NA,NA,8.49559384746742,"Wainamu"
2020-10-08,NA,"HYD_hypdep",NA,NA,4.03484219553622,"Wainamu"
2020-11-10,NA,"HYD_hypdep",NA,NA,7.84685352411044,"Wainamu"
2020-12-09,NA,"HYD_hypdep",NA,NA,9.48675457316498,"Wainamu"
2021-01-20,NA,"HYD_hypdep",NA,NA,11,"Wainamu"
2021-02-25,NA,"HYD_hypdep",NA,NA,12,"Wainamu"
2021-03-08,NA,"HYD_hypdep",NA,NA,11,"Wainamu"
2021-04-08,NA,"HYD_hypdep",NA,NA,11,"Wainamu"
2021-11-16,NA,"HYD_hypdep",NA,NA,8.2347578685193,"Wainamu"
2021-12-06,NA,"HYD_hypdep",NA,NA,8.24469471044281,"Wainamu"
2022-01-11,NA,"HYD_hypdep",NA,NA,7.91786375583577,"Wainamu"
2022-02-03,NA,"HYD_hypdep",NA,NA,7.967833768544,"Wainamu"
2022-03-01,NA,"HYD_hypdep",NA,NA,9.28402737879683,"Wainamu"
2022-04-05,NA,"HYD_hypdep",NA,NA,11,"Wainamu"
1988-09-30,NA,"HYD_schstb",NA,NA,8.51987116094401,"Wainamu"
1988-11-24,NA,"HYD_schstb",NA,NA,35.83108544521,"Wainamu"
1989-03-08,NA,"HYD_schstb",NA,NA,38.7755861454343,"Wainamu"
1989-05-21,NA,"HYD_schstb",NA,NA,1.43157057815837,"Wainamu"
1989-11-21,NA,"HYD_schstb",NA,NA,31.204382501117,"Wainamu"
1990-02-21,NA,"HYD_schstb",NA,NA,34.5023651162596,"Wainamu"
1990-11-29,NA,"HYD_schstb",NA,NA,5.31514280459238,"Wainamu"
1991-02-15,NA,"HYD_schstb",NA,NA,35.910580807276,"Wainamu"
1991-11-20,NA,"HYD_schstb",NA,NA,4.43694071952526,"Wainamu"
1992-03-06,NA,"HYD_schstb",NA,NA,73.7610861954429,"Wainamu"
1992-11-19,NA,"HYD_schstb",NA,NA,100.493830849565,"Wainamu"
1993-06-03,NA,"HYD_schstb",NA,NA,3.20324648439466,"Wainamu"
1993-08-31,NA,"HYD_schstb",NA,NA,2.16598345326528,"Wainamu"
1993-11-16,NA,"HYD_schstb",NA,NA,34.0984938390542,"Wainamu"
1994-02-24,NA,"HYD_schstb",NA,NA,117.769268266529,"Wainamu"
1994-08-24,NA,"HYD_schstb",NA,NA,4.64285221951156,"Wainamu"
1994-11-17,NA,"HYD_schstb",NA,NA,3.75764613250487,"Wainamu"
1995-02-15,NA,"HYD_schstb",NA,NA,65.313449623256,"Wainamu"
1995-08-04,NA,"HYD_schstb",NA,NA,4.86810544844333,"Wainamu"
1995-11-22,NA,"HYD_schstb",NA,NA,61.9131879789807,"Wainamu"
1996-02-26,NA,"HYD_schstb",NA,NA,96.3823180075683,"Wainamu"
1996-06-07,NA,"HYD_schstb",NA,NA,6.69956001760593,"Wainamu"
1996-08-30,NA,"HYD_schstb",NA,NA,4.16570176151826,"Wainamu"
1996-11-21,NA,"HYD_schstb",NA,NA,2.35745340420984,"Wainamu"
1997-02-13,NA,"HYD_schstb",NA,NA,72.984106405693,"Wainamu"
1997-05-21,NA,"HYD_schstb",NA,NA,2.23684026494697,"Wainamu"
1997-08-26,NA,"HYD_schstb",NA,NA,5.26311550371151,"Wainamu"
1997-11-19,NA,"HYD_schstb",NA,NA,6.38035387233734,"Wainamu"
1998-02-16,NA,"HYD_schstb",NA,NA,129.342017589492,"Wainamu"
1998-05-18,NA,"HYD_schstb",NA,NA,3.54407086227889,"Wainamu"
1998-08-13,NA,"HYD_schstb",NA,NA,1.55393237293073,"Wainamu"
1998-11-09,NA,"HYD_schstb",NA,NA,59.0369163759602,"Wainamu"
1999-02-22,NA,"HYD_schstb",NA,NA,123.584804052567,"Wainamu"
1999-05-19,NA,"HYD_schstb",NA,NA,12.5716586237681,"Wainamu"
1999-11-29,NA,"HYD_schstb",NA,NA,64.9560733941104,"Wainamu"
2000-02-03,NA,"HYD_schstb",NA,NA,64.9420725747966,"Wainamu"
2000-08-09,NA,"HYD_schstb",NA,NA,2.77255504795907,"Wainamu"
2000-12-18,NA,"HYD_schstb",NA,NA,93.8430247724542,"Wainamu"
2001-05-08,NA,"HYD_schstb",NA,NA,6.55685512673689,"Wainamu"
2001-09-26,NA,"HYD_schstb",NA,NA,33.6822829050508,"Wainamu"
2001-11-28,NA,"HYD_schstb",NA,NA,69.2489065396968,"Wainamu"
2002-02-18,NA,"HYD_schstb",NA,NA,28.9450907466671,"Wainamu"
2002-06-17,NA,"HYD_schstb",NA,NA,0.800969279353997,"Wainamu"
2002-08-28,NA,"HYD_schstb",NA,NA,7.59034961195953,"Wainamu"
2002-11-20,NA,"HYD_schstb",NA,NA,2.82491754004262,"Wainamu"
2003-03-06,NA,"HYD_schstb",NA,NA,40.0318850215719,"Wainamu"
2003-05-08,NA,"HYD_schstb",NA,NA,2.98402513261634,"Wainamu"
2003-11-20,NA,"HYD_schstb",NA,NA,18.8881295944676,"Wainamu"
2004-02-26,NA,"HYD_schstb",NA,NA,2.68653852471523,"Wainamu"
2004-05-18,NA,"HYD_schstb",NA,NA,2.7586060710202,"Wainamu"
2004-08-20,NA,"HYD_schstb",NA,NA,2.11820074475862,"Wainamu"
2004-09-22,NA,"HYD_schstb",NA,NA,1.69457745364366,"Wainamu"
2004-10-29,NA,"HYD_schstb",NA,NA,26.6121961458777,"Wainamu"
2004-11-25,NA,"HYD_schstb",NA,NA,65.5294118274695,"Wainamu"
2004-12-21,NA,"HYD_schstb",NA,NA,2.29124266607201,"Wainamu"
2005-01-18,NA,"HYD_schstb",NA,NA,94.3654419649196,"Wainamu"
2005-02-10,NA,"HYD_schstb",NA,NA,180.964041672979,"Wainamu"
2005-03-17,NA,"HYD_schstb",NA,NA,84.3281480650942,"Wainamu"
2005-04-21,NA,"HYD_schstb",NA,NA,36.0667231427937,"Wainamu"
2005-05-20,NA,"HYD_schstb",NA,NA,13.9488035398753,"Wainamu"
2005-08-11,NA,"HYD_schstb",NA,NA,0.752844490025671,"Wainamu"
2005-11-24,NA,"HYD_schstb",NA,NA,83.8844749187349,"Wainamu"
2006-01-10,NA,"HYD_schstb",NA,NA,113.615593402971,"Wainamu"
2006-02-16,NA,"HYD_schstb",NA,NA,167.083577816468,"Wainamu"
2006-04-21,NA,"HYD_schstb",NA,NA,23.480510695074,"Wainamu"
2006-05-30,NA,"HYD_schstb",NA,NA,8.12917429997264,"Wainamu"
2006-08-24,NA,"HYD_schstb",NA,NA,1.99220042782713,"Wainamu"
2006-09-01,NA,"HYD_schstb",NA,NA,13.0744521121252,"Wainamu"
2006-11-22,NA,"HYD_schstb",NA,NA,28.3800872667911,"Wainamu"
